data,abertura,maxima,minima,fechamento,volume,ajustado,ano,mes,dia_semana,trimestre,tendencia,sazonalidade,residuos_stl,dif_1,retorno_simples,log_retorno
2015-01-05,52.61000061035156,52.72999954223633,49.68000030517578,50.040000915527344,375782,50.040000915527344,2015,1,segunda,1,54.69051030976549,-1.0107686408350527,-3.639740753403096,-2.6499977111816406,-0.050294131338965986,-0.05160295426297497
2015-01-06,50,50.369998931884766,47.54999923706055,47.93000030517578,451642,47.93000030517578,2015,1,terça,1,54.64409846726373,-1.2922844517698788,-5.421813710318062,-2.1100006103515625,-0.042166278412213876,-0.04308108435596634
2015-01-07,48,49.310001373291016,46.83000183105469,48.650001525878906,460083,48.650001525878906,2015,1,quarta,1,54.59768662476195,-1.136535002420276,-4.811150096462768,0.720001220703125,0.015021932320442133,0.014910220457776853
2015-01-08,48.779998779296875,49.650001525878906,47.72999954223633,48.790000915527344,362081,48.790000915527344,2015,1,quinta,1,54.55127478226017,-0.9382860108343448,-4.822987855898482,0.1399993896484375,0.0028776852057026403,0.002873552595966013
2015-01-09,48.91999816894531,49.61000061035156,47.15999984741211,48.36000061035156,421007,48.36000061035156,2015,1,sexta,1,54.5048629397584,-0.7445716010198482,-5.400290728386992,-0.43000030517578125,-0.008813287499630618,-0.008852354224805237
2015-01-12,48.189998626708984,48.189998626708984,45.619998931884766,46.06999969482422,394946,46.06999969482422,2015,1,segunda,1,54.45845109725663,-1.258358125806183,-7.130093276626226,-2.2900009155273438,-0.04735320278381394,-0.04851106604394215
2015-01-13,45.689998626708984,46.790000915527344,44.20000076293945,45.88999938964844,476541,45.88999938964844,2015,1,terça,1,54.41203925475486,-0.9979779076319067,-7.524061957474515,-0.18000030517578125,-0.003907104544565554,-0.0039147572172250344
2015-01-14,46.15999984741211,48.90999984741211,45.0099983215332,48.47999954223633,510252,48.47999954223633,2015,1,quarta,1,54.36562741225308,-0.4775979374129517,-5.408029932603803,2.5900001525878906,0.05643931547255865,0.05490411721231432
2015-01-15,48.599998474121094,51.27000045776367,46.06999969482422,46.25,478340,46.25,2015,1,quinta,1,54.31921556975131,-1.0342688665563322,-7.034946703194976,-2.229999542236328,-0.04599834082699461,-0.04708986836030483
2015-01-16,46.349998474121094,48.869998931884766,45.95000076293945,48.689998626708984,175626,48.689998626708984,2015,1,sexta,1,54.27280372724954,-1.0367742734422227,-4.546030827098335,2.4399986267089844,0.05275672706397794,0.051412178031389144
2015-01-20,48.689998626708984,48.77000045776367,45.88999938964844,46.38999938964844,438892,46.38999938964844,2015,1,terça,1,54.22639188474776,-1.290111443277742,-6.54628105182158,-2.299999237060547,-0.047237611458852635,-0.04838973638313529
2015-01-21,46.689998626708984,48.20000076293945,46.54999923706055,47.779998779296875,340252,47.779998779296875,2015,1,quarta,1,54.17998004224599,-0.6017821689706013,-5.798199093978511,1.3899993896484375,0.029963341408420163,0.029523210742563026
2015-01-22,47.349998474121094,49.09000015258789,45.869998931884766,46.310001373291016,426829,46.310001373291016,2015,1,quinta,1,54.13356819974422,-0.5248690402425233,-7.298697786210681,-1.4699974060058594,-0.030765957378860564,-0.0312491662022827
2015-01-23,46.630001068115234,47.7599983215332,45.209999084472656,45.59000015258789,374289,45.59000015258789,2015,1,sexta,1,54.08715635724244,-1.1904563756359412,-7.306699829018612,-0.720001220703125,-0.015547423868537802,-0.015669552574658685
2015-01-26,45.20000076293945,46.40999984741211,44.349998474121094,45.150001525878906,310638,45.150001525878906,2015,1,segunda,1,54.04074451474067,-1.1975698981776708,-7.693173090684098,-0.4399986267089844,-0.00965120915192641,-0.009698083913548216
2015-01-27,45.130001068115234,46.54999923706055,44.810001373291016,46.22999954223633,313141,46.22999954223633,2015,1,terça,1,53.9943326722389,-1.2430169956502304,-6.52131613435234,1.0799980163574219,0.02392022103783087,0.023638614439497847
2015-01-28,45.83000183105469,45.83000183105469,44.08000183105469,44.45000076293945,365440,44.45000076293945,2015,1,quarta,1,53.94792082973712,-1.4701311031122095,-8.02778896368546,-1.779998779296875,-0.03850311046770927,-0.03926394897435358
2015-01-29,44.43000030517578,44.959999084472656,43.58000183105469,44.529998779296875,300732,44.529998779296875,2015,1,quinta,1,53.90150898723535,-1.446411063438773,-7.925099144499704,0.079998016357421875,0.001799730370851238,0.001798112796654831
2015-01-30,44.630001068115234,48.349998474121094,44.310001373291016,48.2400016784668,454142,48.2400016784668,2015,1,sexta,1,53.85509714473358,-0.923681701784434,-4.691413764482348,3.710002899169922,0.0833146867476402,0.08002549529245674
2015-02-02,47.59000015258789,50.560001373291016,46.66999816894531,49.56999969482422,511409,49.56999969482422,2015,2,segunda,1,53.8086853022318,-0.24928553994902183,-3.9894000674585617,1.3299980163574219,0.02757043884911603,0.02719721866300412
2015-02-03,49.790000915527344,54.2400016784668,49.689998626708984,53.04999923706055,644919,53.04999923706055,2015,2,terça,1,53.76227345973003,0.254276875294181,-0.9665510979636665,3.479999542236328,0.07020374346703262,0.06784904480245411
2015-02-04,51.66999816894531,52.560001373291016,47.95000076293945,48.45000076293945,577515,48.45000076293945,2015,2,quarta,1,53.715861617228256,-0.9054926949362454,-4.360368159352561,-4.599998474121094,-0.08671062281387465,-0.09070249659475606
2015-02-05,48.66999816894531,52.099998474121094,47.36000061035156,50.47999954223633,596851,50.47999954223633,2015,2,quinta,1,53.66944977472648,-0.5692410324507076,-2.6202092000394472,2.029998779296875,0.041898838954191886,0.04104485508101967
2015-02-06,50.86000061035156,53.15999984741211,50.720001220703125,51.689998626708984,584976,51.689998626708984,2015,2,sexta,1,53.62303793222471,-0.6904910992945968,-1.2425482062211302,1.2099990844726562,0.0239698711459031,0.023687103475380642
2015-02-09,52.0099983215332,53.9900016784668,51.650001525878906,52.86000061035156,536364,52.86000061035156,2015,2,segunda,1,53.576626089722936,0.15909372486289786,-0.8757192042342723,1.1700019836425781,0.02263497803689285,0.022382608082590825
2015-02-10,52.43000030517578,52.650001525878906,49.86000061035156,50.02000045776367,501701,50.02000045776367,2015,2,terça,1,53.53021424722117,0.33367788144836985,-3.8438916709058617,-2.8400001525878906,-0.053726827843277314,-0.05522398612162494
2015-02-11,50.97999954223633,51.13999938964844,48.04999923706055,48.84000015258789,519272,48.84000015258789,2015,2,quarta,1,53.48380240471939,0.1128392410764946,-4.756641493207994,-1.1800003051757812,-0.023590569659673655,-0.02387328223434165
2015-02-12,49.41999816894531,51.599998474121094,49.13999938964844,51.209999084472656,563662,51.209999084472656,2015,2,quinta,1,53.437390562217615,0.4736683418443467,-2.701059819589304,2.3699989318847656,0.048525776504511065,0.04738515522981302
2015-02-13,51.349998474121094,53.43000030517578,51.029998779296875,52.779998779296875,437072,52.779998779296875,2015,2,sexta,1,53.39097871971585,0.4804565584313414,-1.0914364988503138,1.5699996948242188,0.03065806918360714,0.030197500350482638
2015-02-17,52.75,54.150001525878906,50.810001373291016,53.529998779296875,518799,53.529998779296875,2015,2,terça,1,53.34456687721407,0.2772448958170832,-0.09181299373427976,0.75,0.014209928331680555,0.014109913654156363
2015-02-18,53.2400016784668,53.40999984741211,50.31999969482422,52.13999938964844,257476,52.13999938964844,2015,2,quarta,1,53.298155034712295,0.3623671260250914,-1.5205227710889488,-1.3899993896484375,-0.025966736808259228,-0.026309824801854453
2015-02-19,50.54999923706055,52.13999938964844,49.150001525878906,51.15999984741211,125210,51.15999984741211,2015,2,quinta,1,53.251743192210526,0.5541556032830666,-2.6458989480814807,-0.9799995422363281,-0.018795541881630573,-0.018974423071262205
2015-02-20,51.2400016784668,51.849998474121094,49.90999984741211,50.34000015258789,366125,50.34000015258789,2015,2,sexta,1,53.20533134970875,0.98822874223039,-3.85355993935125,-0.81999969482421875,-0.016028141072516044,-0.016157980989763784
2015-02-23,50.75,50.9900016784668,48.66999816894531,49.45000076293945,475383,49.45000076293945,2015,2,segunda,1,53.15891950720698,0.9056349919870388,-4.614553736254564,-0.8899993896484375,-0.01767976533473814,-0.017837919241092202
2015-02-24,49.41999816894531,50.33000183105469,48.68000030517578,49.279998779296875,293101,49.279998779296875,2015,2,terça,1,53.112507664705205,1.1438747658118869,-4.9763836512202175,-0.17000198364257812,-0.003437856036798803,-0.0034437790427210005
2015-02-25,49.15999984741211,51.279998779296875,48.43000030517578,50.9900016784668,429524,50.9900016784668,2015,2,quarta,1,53.06609582220343,2.165447205398046,-4.241541349134678,1.7100028991699219,0.03469973501477264,0.03411127353012933
2015-02-26,51,51.220001220703125,47.79999923706055,48.16999816894531,459584,48.16999816894531,2015,2,quinta,1,53.01968397970166,1.1837689351909484,-6.033454745947296,-2.8200035095214844,-0.05530502876434262,-0.05689318535484882
2015-02-27,48.970001220703125,49.939998626708984,48.459999084472656,49.7599983215332,399494,49.7599983215332,2015,2,sexta,1,52.973272137199885,1.4739693735858128,-4.6872431892524915,1.5900001525878906,0.033008100747924596,0.032475032069894404
2015-03-02,49.45000076293945,51.040000915527344,48.709999084472656,49.59000015258789,427177,49.59000015258789,2015,3,segunda,1,52.922317771442714,2.150934018586596,-5.48325163744142,-0.1699981689453125,-0.0034163620313416576,-0.0034222111216458593
2015-03-03,49.79999923706055,50.83000183105469,49.45000076293945,50.52000045776367,370597,50.52000045776367,2015,3,terça,1,52.87136340568555,1.963353014839155,-4.314715962761035,0.93000030517578125,0.01875378710050768,0.018580102965297243
2015-03-04,50.61000061035156,51.9900016784668,49.599998474121094,51.529998779296875,463989,51.529998779296875,2015,3,quarta,1,52.82040903992838,1.263952518404835,-2.554362779036339,1.0099983215332031,0.019992048938669127,0.019794832107629785
2015-03-05,51.619998931884766,52.400001525878906,50.61000061035156,50.7599983215332,370953,50.7599983215332,2015,3,quinta,1,52.769454674171214,-0.0545383183837101,-1.9549180342542984,-0.7700004577636719,-0.014942761032492702,-0.015055528871494282
2015-03-06,50.88999938964844,51.220001220703125,48.880001068115234,49.61000061035156,406840,49.61000061035156,2015,3,sexta,1,52.71850030841404,-0.03142924284329507,-3.077070455219186,-1.1499977111816406,-0.022655590015923877,-0.022916171163512536
2015-03-09,49.599998474121094,50.790000915527344,49.25,50,409877,50,2015,3,segunda,1,52.66754594265688,-0.14104666321907278,-2.5264992794378074,0.3899993896484375,0.007861305882892022,0.007830566812193924
2015-03-10,50.08000183105469,50.36000061035156,48.20000076293945,48.290000915527344,395761,48.290000915527344,2015,3,terça,1,52.61659157689971,-1.163392479923861,-3.1631981814485,-1.7099990844726562,-0.03419998168945315,-0.03479848658375302
2015-03-11,48.77000045776367,49.04999923706055,47.33000183105469,48.16999816894531,404590,48.16999816894531,2015,3,quarta,1,52.565637211142544,-1.9457380053245004,-2.449901036872731,-0.12000274658203125,-0.0024850433693706098,-0.0024881362146099745
2015-03-12,48.439998626708984,48.7599983215332,46.86000061035156,47.04999923706055,358381,47.04999923706055,2015,3,quinta,1,52.51468284538537,-2.094745221935179,-3.3699383863896486,-1.1199989318847656,-0.0232509648008834,-0.02352553281389837
2015-03-13,46.93000030517578,47.279998779296875,44.75,44.84000015258789,395722,44.84000015258789,2015,3,sexta,1,52.4637284796282,-2.701024187868929,-4.92270413917138,-2.2099990844726562,-0.046971288423143576,-0.048110248208984206
2015-03-16,44.810001373291016,45,42.849998474121094,43.880001068115234,367600,43.880001068115234,2015,3,segunda,1,52.41277411387104,-1.9154853673258485,-6.617287678429953,-0.95999908447265625,-0.021409435352494066,-0.021641941858138496
2015-03-17,43.84000015258789,44.20000076293945,42.40999984741211,43.459999084472656,346310,43.459999084472656,2015,3,terça,1,52.36181974811387,-1.1517643610028492,-7.750056302638363,-0.4200019836425781,-0.009571603769804038,-0.009617705986455213
2015-03-18,42.5099983215332,45.34000015258789,42.029998779296875,44.65999984741211,220638,44.65999984741211,2015,3,quarta,1,52.3108653823567,-1.0880365853668357,-6.5628289495777565,1.2000007629394531,0.02761161500733178,0.027237289233048263
2015-03-19,44.599998474121094,44.709999084472656,42.75,43.959999084472656,106907,43.959999084472656,2015,3,quinta,1,52.25991101659953,-0.6670351877381948,-7.632876744388682,-0.7000007629394531,-0.015673998328059047,-0.015798134286307393
2015-03-20,43.9900016784668,46.529998779296875,43.310001373291016,45.720001220703125,379180,45.720001220703125,2015,3,sexta,1,52.20895665084237,-0.43463024730555777,-6.054325182833686,1.7600021362304688,0.0400364461529783,0.03925575691710518
2015-03-23,46.40999984741211,47.61000061035156,45.33000183105469,47.45000076293945,292417,47.45000076293945,2015,3,segunda,1,52.1580022850852,0.3895954966826529,-5.097597018828395,1.7299995422363281,0.0378390090998717,0.03714067550859212
2015-03-24,47.459999084472656,48.560001373291016,46.66999816894531,47.5099983215332,309553,47.5099983215332,2015,3,terça,1,52.10704791932803,-0.5816357323183055,-4.015413865476525,0.05999755859375,0.001264437463204704,0.0012636387353788863
2015-03-25,47.720001220703125,49.459999084472656,47,49.209999084472656,398795,49.209999084472656,2015,3,quarta,1,52.05609355357086,-0.47650244410734977,-2.369592024990858,1.7000007629394531,0.03578195796670758,0.03515665640326477
2015-03-26,49.02000045776367,52.47999954223633,48.72999954223633,51.43000030517578,515277,51.43000030517578,2015,3,quinta,1,52.0051391878137,-0.05372879635010472,-0.5214100862878084,2.220001220703125,0.045112807600185656,0.04412482944724483
